event_id,match_id,minute,second,period,team_id,player_id,event_type,x,y,end_x,end_y,body_part,shot_statsbomb_xg,shot_type,assist_type,shot_outcome,pass_length,pass_angle,pass_assisted_shot_id,pass_goal_assist,possession,pressure_flag,freeze_frame_features
7e07018d-7b6e-4401-bad6-e37f6f3daed0,7586,69,50,2,773,5549.0,Foul Won,86.0,25.0,,,,,,,,,,,,124,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
ece23130-4537-464a-aba9-e5a0928b64ca,7586,70,38,2,773,5544.0,Pass,86.0,22.0,112.0,42.0,Left Foot,,,,,32.80244,0.6556956,,,125,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
43fcf1f1-027d-4d5a-9b52-5b2a102ed956,7586,70,40,2,773,5549.0,Ball Receipt*,112.0,43.0,,,,,,,,,,,,125,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
cb94629d-76e3-45ee-90bf-fff486fba74d,7586,70,40,2,790,3702.0,Clearance,9.0,39.0,,,,,,,,,,,,125,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
54b0a86d-a20e-4426-af60-05eb0a03cb97,7586,70,42,2,773,3533.0,Ball Recovery,106.0,59.0,,,,,,,,,,,,125,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
b4621e5a-a0b5-46ec-83c6-5bcb1401228d,7586,70,42,2,773,3533.0,Carry,106.0,59.0,104.0,58.0,,,,,,,,,,125,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
00800e27-3f37-420e-8361-3f787b429f11,7586,70,43,2,773,3533.0,Shot,104.0,58.0,105.0,54.0,Left Foot,0.025396068,Open Play,,Blocked,,,,,125,False,"{""freeze_teammates"": 6, ""freeze_opponents"": 10, ""freeze_goalkeepers"": 1, ""freeze_mean_opponent_dist"": 15.146648060004427, ""freeze_goalkeeper_dist"": 22.80350850198276}"
6cc261c4-946a-4799-96bf-3cdd69f3f3d9,7586,70,43,2,790,5624.0,Block,16.0,27.0,,,,,,,,,,,,125,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
c01d3ac3-b1bd-4f93-bc3f-936d4a93c13f,7586,70,44,2,790,5622.0,Goal Keeper,3.0,41.0,,,,,,,,,,,,125,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
4ee04a56-8f97-4f24-806d-8724f216a378,7586,71,6,2,773,3533.0,Pass,119.0,79.0,114.0,37.0,Left Foot,,,,,42.296574,-1.6892862,,,126,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
06ccb7e5-6921-404f-8c02-88c29b1c323e,7586,71,7,2,790,3702.0,Clearance,7.0,44.0,,,,,,,,,,,,126,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
ea973cd8-d11b-46d1-b350-6ffbf1dcd21f,7586,71,34,2,773,5544.0,Pass,119.0,2.0,114.0,38.0,Left Foot,,,,,36.345562,1.7088023,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
f13af761-ede0-4aff-99c1-aec1504e6024,7586,71,35,2,790,5607.0,Clearance,7.0,43.0,,,,,,,,,,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
d463c58f-99f2-4155-8546-70596c99cac6,7586,71,37,2,773,5554.0,Pass,95.0,49.0,99.0,61.0,Other,,,,,12.649111,1.2490457,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
46e0f857-54a5-47da-a12c-65c06c2d24c0,7586,71,39,2,773,3533.0,Ball Receipt*,99.0,61.0,,,,,,,,,,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
65dc0f44-8ee3-49f6-a6d1-4d5a440c4137,7586,71,39,2,773,3533.0,Carry,99.0,61.0,94.0,54.0,,,,,,,,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
3ffcc682-4d6c-4733-a010-83ef3e3e3043,7586,71,39,2,790,11098.0,Pressure,20.0,26.0,,,,,,,,,,,,127,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
3ba38f8b-5886-4069-acb3-6bbc75c9576f,7586,71,41,2,773,3533.0,Pass,94.0,54.0,86.0,40.0,Left Foot,,,,,16.124516,-2.0899425,95f687ec-036d-4bbf-b854-4de7cdff3fe8,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
69ca2259-88f6-4023-939e-a700bf0e609f,7586,71,43,2,773,3500.0,Ball Receipt*,86.0,40.0,,,,,,,,,,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
916224f7-c879-4fea-b9e0-8ae256aa23ba,7586,71,43,2,773,3500.0,Carry,86.0,40.0,88.0,33.0,,,,,,,,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
6362bae0-5afd-42b8-8a86-55f5c30874d7,7586,71,44,2,790,11098.0,Pressure,32.0,45.0,,,,,,,,,,,,127,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
95f687ec-036d-4bbf-b854-4de7cdff3fe8,7586,71,44,2,773,3500.0,Shot,88.0,33.0,93.0,34.0,Left Foot,0.019179972,Open Play,,Blocked,,,,,127,False,"{""freeze_teammates"": 8, ""freeze_opponents"": 11, ""freeze_goalkeepers"": 1, ""freeze_mean_opponent_dist"": 15.963215878387556, ""freeze_goalkeeper_dist"": 30.59411708155671}"
ec4feb7b-d915-486b-842b-f3670fec6370,7586,71,45,2,790,5613.0,Block,28.0,47.0,,,,,,,,,,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
e7a804d6-6067-42d7-a9f0-64bc8a307d4f,7586,71,45,2,790,5622.0,Goal Keeper,3.0,42.0,,,,,,,,,,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
bf8c3780-369c-47e8-93b3-550bae8b47bf,7586,71,47,2,773,5540.0,Ball Recovery,76.0,41.0,,,,,,,,,,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
5bd13222-02d8-45e8-8ec9-f51715d81c38,7586,71,47,2,773,5540.0,Carry,76.0,41.0,77.0,46.0,,,,,,,,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
1d159ea8-9405-4be5-8ed1-5735c3c94e59,7586,71,48,2,773,5540.0,Pass,77.0,46.0,82.0,63.0,Right Foot,,,,,17.720045,1.2847449,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
65e9b2ed-992d-4e2f-8e8d-c6cb7f803aec,7586,71,49,2,773,3533.0,Ball Receipt*,82.0,63.0,,,,,,,,,,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
4856819d-1500-49ed-985b-e7a3fe248b01,7586,71,49,2,773,3533.0,Carry,82.0,63.0,82.0,54.0,,,,,,,,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
8fe56595-2f45-4167-86a5-98c3db3f893c,7586,71,52,2,790,5624.0,Pressure,34.0,25.0,,,,,,,,,,,,127,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
b7b7ec34-34b0-4e8a-9ee9-651228ff7291,7586,71,53,2,773,3533.0,Pass,82.0,54.0,92.0,21.0,Left Foot,,,,,34.48188,-1.2765617,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
b6ff2bf6-a26a-4645-88d3-9dca6647f0e2,7586,71,55,2,790,5611.0,Pressure,30.0,62.0,,,,,,,,,,,,127,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
301fadf3-3727-49fc-87a7-8837e7665d94,7586,71,55,2,773,5544.0,Ball Receipt*,92.0,21.0,,,,,,,,,,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
4a8a30af-a9b0-4e13-adcd-96229d08cdc1,7586,71,55,2,773,5544.0,Carry,92.0,21.0,94.0,16.0,,,,,,,,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
036e670f-de26-46d3-9649-d1595815b162,7586,71,55,2,790,5611.0,Dribbled Past,27.0,65.0,,,,,,,,,,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
aa0f5af0-5894-4738-8258-cf3ca7dd0ab6,7586,71,55,2,773,5544.0,Dribble,94.0,16.0,,,,,,,,,,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
ac46e032-f5b3-4ebd-8e7a-c9a0f9214841,7586,71,55,2,773,5544.0,Carry,94.0,16.0,97.0,23.0,,,,,,,,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
8b4e3392-6621-4502-b2cd-85c244ddba4f,7586,71,57,2,790,4417.0,Pressure,20.0,57.0,,,,,,,,,,,,127,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
ea05cffb-c8a0-4e96-8b23-a6aff61e4681,7586,71,59,2,790,5624.0,Pressure,25.0,52.0,,,,,,,,,,,,127,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
dfaa8a91-0ae7-489a-9911-36cd20b66e28,7586,72,0,2,773,5544.0,Pass,97.0,23.0,90.0,14.0,Right Foot,,,,,11.401754,-2.2318394,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
5249ccc7-bf4f-4f28-b90c-198ce05a13f7,7586,72,1,2,773,3500.0,Ball Receipt*,90.0,14.0,,,,,,,,,,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
a1a4f570-341b-495a-81ca-885fc55d85bd,7586,72,1,2,773,3500.0,Carry,90.0,14.0,93.0,14.0,,,,,,,,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
ef97a83b-1e89-4fe8-91a1-4a1a7ac22893,7586,72,3,2,773,3500.0,Pass,93.0,14.0,97.0,20.0,Left Foot,,,,,7.2111025,0.98279375,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
e082977f-d46b-4796-b180-fc071350ce16,7586,72,3,2,773,6359.0,Ball Receipt*,107.0,36.0,,,,,,,,,,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
26fe4152-df1b-4d40-9f37-598de1419052,7586,72,3,2,790,4417.0,Block,24.0,61.0,,,,,,,,,,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
10182731-45ce-441e-9519-3777c5c0f403,7586,72,5,2,790,11098.0,Ball Recovery,32.0,52.0,,,,,,,,,,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
34ec1d06-03e7-40d7-9ce4-d0d5d0e6d4e7,7586,72,5,2,790,11098.0,Carry,32.0,52.0,33.0,50.0,,,,,,,,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
f91dc871-f766-4d37-9655-11096d2e51aa,7586,72,6,2,773,3533.0,Pressure,87.0,36.0,,,,,,,,,,,,127,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
a698b2a7-7b7c-4c2d-a7c5-1e320d225e65,7586,72,6,2,790,11098.0,Pass,33.0,50.0,27.0,52.0,Left Foot,,,,,6.3245554,2.819842,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
f0f2622a-553a-468e-bf58-d1b4efb54e6d,7586,72,7,2,790,5624.0,Ball Receipt*,27.0,52.0,,,,,,,,,,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
ac82d77d-483b-4376-b82f-fd4b563d9f72,7586,72,7,2,790,5624.0,Pass,27.0,52.0,65.0,2.0,Right Foot,,,,,62.801273,-0.92092586,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
2b5e97d4-6a04-49a2-bcda-af5ca8c20ac6,7586,72,27,2,773,5548.0,Substitution,,,,,,,,,,,,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
dc7de8a1-cb85-44ab-91da-75ad14817720,7586,72,38,2,773,5554.0,Substitution,,,,,,,,,,,,,,127,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
84ac079b-9d9d-45ae-89ec-4584bee99dd8,7586,72,42,2,773,5546.0,Pass,66.0,80.0,44.0,59.0,,,,,,30.413813,-2.379446,,,128,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
aa8ddcde-8193-4f1a-90e6-fcd466617ac3,7586,72,44,2,773,6359.0,Ball Receipt*,44.0,59.0,,,,,,,,,,,,128,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
6e9f135b-c273-4ade-b911-ac23ada76d46,7586,72,44,2,773,6359.0,Carry,44.0,59.0,52.0,52.0,,,,,,,,,,128,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
4771ec8b-1b7b-4c21-8102-8d67259999e9,7586,72,46,2,773,6359.0,Pass,52.0,52.0,54.0,26.0,Right Foot,,,,,26.076809,-1.4940244,,,128,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
79791457-6454-452c-a6c8-07293d0ce72e,7586,72,48,2,773,5549.0,Ball Receipt*,54.0,26.0,,,,,,,,,,,,128,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
b4935d39-087e-4874-b36a-a4fd18a80f97,7586,72,48,2,773,5549.0,Carry,54.0,26.0,63.0,24.0,,,,,,,,,,128,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
c2476f27-e496-4f2e-ae8d-ef864058cd71,7586,72,52,2,773,5549.0,Pass,63.0,24.0,73.0,21.0,Right Foot,,,,,10.440307,-0.2914568,,,128,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
cb3f1c52-ef9b-420c-9056-12e6c4ce5962,7586,72,52,2,790,4417.0,Pressure,56.0,55.0,,,,,,,,,,,,128,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
a8588ba0-5cce-40e3-a2c9-0aff7d413782,7586,72,53,2,773,5545.0,Ball Receipt*,73.0,21.0,,,,,,,,,,,,128,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
60e07a51-b1ca-4307-9e88-5421f0d8c151,7586,72,53,2,773,5545.0,Carry,73.0,21.0,73.0,21.0,,,,,,,,,,128,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
1cc255c8-fd1c-4c6f-bb5a-3c48ed26ee1c,7586,72,53,2,773,5545.0,Pass,73.0,21.0,70.0,30.0,Right Foot,,,,,9.486833,1.8925469,,,128,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
6d6f4dcb-7010-4f67-9d73-8e46e6288afe,7586,72,53,2,790,5624.0,Pressure,44.0,59.0,,,,,,,,,,,,128,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
1d36936f-eaca-408a-a515-a3ce31dbe08c,7586,72,54,2,773,3500.0,Ball Receipt*,70.0,30.0,,,,,,,,,,,,128,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
a7bcc578-afbd-4814-bff0-41166008a356,7586,72,54,2,773,3500.0,Carry,70.0,30.0,71.0,30.0,,,,,,,,,,128,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
509075a2-d8c9-462b-9c5b-adb086555252,7586,72,54,2,773,3500.0,Pass,71.0,30.0,82.0,21.0,Left Foot,,,,,14.21267,-0.6857295,,,128,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
28952a72-9a7d-4544-849b-4a111f3c57a5,7586,72,55,2,773,5543.0,Ball Receipt*,82.0,21.0,,,,,,,,,,,,128,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
90f1b066-e58d-41f8-a36c-222c60076b83,7586,72,55,2,773,5543.0,Carry,82.0,21.0,82.0,19.0,,,,,,,,,,128,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
ced8ed6a-a321-4f46-bcae-bd13f1329d57,7586,72,55,2,773,5543.0,Pass,82.0,19.0,83.0,16.0,Right Foot,,,,,3.1622777,-1.2490457,,,128,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
64cd6033-6803-47e6-896c-f89151575a2c,7586,72,55,2,790,5624.0,Pressure,38.0,60.0,,,,,,,,,,,,128,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
03ddc488-b4ae-492c-a2df-3d25383bde4a,7586,72,56,2,773,5545.0,Ball Receipt*,83.0,16.0,,,,,,,,,,,,128,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
9feb8d57-e9fc-4798-9e24-1b4d7dc6666e,7586,72,56,2,773,5545.0,Carry,83.0,16.0,90.0,15.0,,,,,,,,,,128,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
c5da22e6-de2b-4a76-9d4e-dc67981cfe3a,7586,72,59,2,773,5545.0,Dispossessed,90.0,15.0,,,,,,,,,,,,128,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
164ea31f-8567-4ab1-818a-e9eda9690fc4,7586,72,59,2,790,5624.0,Duel,31.0,66.0,,,,,,,,,,,,129,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
872fe96e-dde0-4693-b32b-997bbe79d02f,7586,72,59,2,790,5624.0,Carry,31.0,66.0,29.0,62.0,,,,,,,,,,129,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
0868da1f-e104-4480-978d-a00e491b2e8d,7586,73,0,2,790,5624.0,Pass,29.0,62.0,24.0,64.0,Right Foot,,,,,5.3851647,2.7610862,,,129,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
396bf272-0121-4556-9664-47fd025848cd,7586,73,0,2,773,5545.0,Pressure,90.0,15.0,,,,,,,,,,,,129,True,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
9daf0dca-cd35-42c8-8e4e-d2c08a542b29,7586,73,0,2,790,5612.0,Ball Receipt*,24.0,64.0,,,,,,,,,,,,129,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
55232feb-e76c-48dc-baa6-16a3c1f8dd54,7586,73,0,2,790,5612.0,Pass,24.0,64.0,31.0,55.0,Right Foot,,,,,11.401754,-0.90975314,,,129,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
2fe49582-452c-40c1-b1ba-b5fd934672c0,7586,73,1,2,790,5611.0,Ball Receipt*,31.0,55.0,,,,,,,,,,,,129,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
2bc7657f-6cf5-4e8b-a434-393d5894bddd,7586,73,1,2,790,5611.0,Carry,31.0,55.0,29.0,58.0,,,,,,,,,,129,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
aeadb029-9c41-4547-a632-4755e1d67055,7586,73,1,2,773,,Tactical Shift,,,,,,,,,,,,,,129,False,"{""freeze_teammates"": 0, ""freeze_opponents"": 0, ""freeze_goalkeepers"": 0, ""freeze_mean_opponent_dist"": null, ""freeze_goalkeeper_dist"": null}"
